EXT_SOURCE_2,DAYS_BIRTH,DAYS_ID_PUBLISH,NEW_AMT_PAYMENT_RATE,DAYS_REGISTRATION,DAYS_EMPLOYED,AMT_ANNUITY,DAYS_LAST_PHONE_CHANGE,TOTALAREA_MODE,LIVINGAREA_AVG,TARGET
0.7105878,44.7123287671233,-3760,16.4301717699776,-9589,-2336,18076.5,-1433,0.0774,0.0775,0
0.6443869,23.358904109589,-870,23.6621769202767,-3233,-161,24723,0,0.1776,0.1926,0
0.6913971,47.6986301369863,-916,34.0950347036839,-917,-1967,42142.5,-1097,0.04,0.0391,0
0.4919717,45.558904109589,-182,19.3314891655141,-6480,-2813,9760.5,-2220,0.04,0.0485,0
0.7227615,67.8246575342466,-4316,9.67624810892587,-4022,365243,14872.5,-2028,0.1665,0.112,0
0.07231098,27.558904109589,-2749,12.5865035366087,-487,-177,23539.5,-392,0.1284,0.0865,0
0.3743047,30.9260273972603,-3696,10.8216746157923,-5417,-2175,16983,-2768,0.1432,0.1469,0
0.5249921,43.8575342465753,-4242,14.9073177117424,-4250,365243,34375.5,-937,0.121,0.0944,0
0.6056937,43.8383561643836,-4007,10.070511068598,-4795,-2504,32931,-2179,0.0539,0.0296,0
0.6971063,47.4191780821918,-855,20.6155367231638,-3710,-5368,15930,-802,0.0985,0.1148,0
0.6765189,30.2191780821918,-3282,34.0896134990309,-1288,-3192,39469.5,0,0.0418,0.0531,0
0.4882885,52.5945205479452,-2674,34.1036331149494,-7734,-679,45333,-1996,0.2058,0.175,0
0.1025454,43.5095890410959,-2037,30.894060437652,0,-403,38866.5,-80,0.0647,0.0693,0
0.6004225,48.2767123287671,-1169,30.9981401115933,-308,-1586,21775.5,-2785,0.0536,0.0402,0
0.3078275,32.1479452054795,-3297,27.7129186602871,-2760,-3286,28215,-1996,0.2166,0.1863,0
0.696293,26.9315068493151,-2492,20,-3674,-1354,9000,-2189,0.0609,0.0749,0
0.4731198,52.5506849315069,-452,12.621359223301,-441,-271,46350,-331,0.0768,0.0597,0
0.7905646,44.841095890411,-4584,14.1928540680155,-1707,-5766,10453.5,-2066,0.1107,0.0787,0
0.2759376,46.6,-431,20,-4250,-1307,13500,-1981,0.0608,0.0685,0
0.6655425,30.9205479452055,-3968,10.7637017070979,-5542,-447,10017,0,0.0754,0.0526,0
0.4191836,47.3068493150685,-819,30.9981401115933,-5130,-6433,21775.5,-1424,0.0664,0.0748,0
0.3425546,57.3452054794521,-4332,14.2833855799373,-11268,-13185,21532.5,0,0.0561,0.0526,0
0.6366835,53.2356164383562,-2521,34.0557275541796,-8151,-4332,30523.5,-194,0.059,0.0661,0
0.6116731,38.9835616438356,-1416,19.4931689436854,-1652,-1112,27009,-1764,0.2727,0.2122,0
0.6163426,44.586301369863,-4486,23.6033755274262,-10115,-2981,53325,-2651,0.3021,0.1956,0
0.2124516,49.2027397260274,-1443,34.0147643384441,-1009,-4854,23773.5,0,0.2021,0.1816,0
0.3921967,40.6602739726027,-4874,34.2034203420342,-2130,-1867,24997.5,-1577,0.0089,0.0079,0
0.5502204,56.8630136986301,-4217,23.5313913134925,-1702,365243,42790.5,-648,0.4271,0.37,0
0.4730925,38.5315068493151,-1949,28.1183987482071,-1767,-947,34510.5,-828,0.1436,0.1597,0
0.6458137,54.5068493150685,-3365,19.4771507326273,-3534,-355,31018.5,0,0.0199,0.0226,0
0.599735,39.3890410958904,-3270,34.0340909090909,-2130,-2911,26928,-2231,0.0582,0.066,0
0.7649053,62.9698630136986,-4151,17.8092428711898,-813,365243,22882.5,-3232,0.0283,0.0396,0
0.2629867,54.2027397260274,-3348,17.0637995098427,-6644,-883,56920.5,-193,0.0758,0.0688,0
0.6212378,42.0438356164384,-4693,34.0411736099854,-84,-1319,27760.5,-1064,0.0034,0.0043,0
0.2622584,64.1534246575342,-4290,25.2171299774606,-3584,365243,29947.5,-2967,0.0916,0.1164,0
0.5833628,42.8849315068493,-3808,30.8678795108858,-2694,-1635,30177,-886,0.0839,0.063,0
0.4857044,23.8575342465753,-456,32.72629019184,-289,-946,16654.5,-743,0.273,0.2883,0
0.617903,49.0219178082192,-1390,25.9769259397097,-6623,-3657,12091.5,-7,0.0541,0.0614,0
0.3918423,24.1808219178082,-1064,12.6571265025758,-7293,-621,31446,-473,0.0816,0.0431,0
0.6895136,47.9452054794521,-1014,37.7799602478662,-4060,-1288,38488.5,-936,0.0086,0.0148,0
0.4644615,27.2794520547945,-2633,25.6141514648977,-4432,-1267,40702.5,-1692,0.0739,0.0798,0
0.6064455,42.4684931506849,-4456,20.7123442808607,-5221,-2377,35761.5,-8,0.1576,0.2074,0
0.2047343,44.227397260274,-4157,20.4005340453939,-4169,-1803,16852.5,-551,0.019,0.0242,0
0.416338,33.4739726027397,-4080,18.3458449434519,-4458,-2621,27454.5,-390,0.0978,0.1064,0
0.469273,59.7397260273973,-4427,26.2699798522498,-3620,365243,13401,-211,0.3496,0.1837,0
0.7174639,52.7671232876712,-2792,19.5011273109875,-4234,-6238,29938.5,-1743,0.061,0.07,0
0.682917,49.4219178082192,-1526,9.96512207274539,-10688,365243,9031.5,-1454,0.0852,0.0751,0
0.4287106,52.0027397260274,-62,27.3163064833006,-1955,-1572,6871.5,-429,0.0303,0.0354,0
0.5870307,24.6465753424658,-718,27.6906036551597,-8996,-234,24376.5,-1153,0.0559,0.0881,0
0.7374313,28.4356164383562,-1783,20,-4884,-670,16875,-407,0.4156,0.5271,0
0.6752974,37.1315068493151,-4571,10.850136239782,-1013,365243,26424,-1729,0.0339,0.0301,0
0.6007162,39.9643835616438,-4813,26.2920517560074,-7154,-741,14607,0,0.0859,0.1213,0
0.2857595,27.4027397260274,-2629,28.2275397621436,-4110,-693,31405.5,0,0.105,0.0845,0
0.5683664,30.9698630136986,-670,30.0921572315215,-4771,-341,23926.5,-1733,0.1843,0.2114,0
0.7110507,29.7698630136986,-3093,8.7979274611399,-5156,-636,17370,0,0.0493,0.0408,0
0.6163012,47.9041095890411,-1019,20.7878112225938,-1903,-2857,36328.5,-996,0.2667,0.3136,0
0.4074338,26.5917808219178,-2391,18.3581616481775,-4505,-338,31234.5,-1723,0.0321,0.0251,0
0.4846174,36.0986301369863,-2683,25.6817012519293,-3787,-4587,26239.5,-1203,0.1799,0.125,0
0.4868461,35.4575342465753,-4525,18.3574769666903,-1596,-2870,31747.5,-1215,0.0711,0.0697,0
0.0860446,32.3287671232877,-3439,12.5956469988097,-4237,-2112,26464.5,-423,0.0441,0.0645,0
0.1113571,25.9315068493151,-2141,20.4373594931535,-31,-295,22018.5,-1126,0.0799,0.0852,0
0.7495529,34.5315068493151,-1928,34.0662323561346,-3330,-4804,33156,-1244,0.0313,0.0297,0
0.5574285,55.7671232876712,-3898,12.848460774578,-12162,365243,22657.5,-1735,0.0428,0.0588,0
0.5762025,40.772602739726,-4174,13.7080191912269,-8366,-1033,19696.5,-503,0.0562,0.0683,0
0.5253793,39.2,-4685,25.1407884151247,-6746,-1068,44748,-711,0.0804,0.077,0
0.4468304,36.3972602739726,-5526,37.9075056861259,-3188,-805,29677.5,-861,0.0956,0.0481,0
0.169953,35.8657534246575,-5380,21.2436974789916,-5240,-1806,13387.5,-1392,0.1214,0.1137,0
0.5985953,23.0356164383562,-1082,20,-2815,-1594,9000,-973,0.0613,0.0703,0
0.386955,50.6767123287671,-2028,12.6165660998354,-5503,-165,41017.5,-47,0.1569,0.1995,0
0.2883911,49.3616438356164,-1280,20.4750251907298,-1014,-1609,31261.5,-603,0.0439,0.0502,0
0.7314262,51.3424657534247,-2271,37.7873191071867,-7555,-10825,40770,-1517,0.1601,0.0676,0
0.6076244,67.6383561643836,-4392,17.7627880831928,-2339,365243,16011,-1363,0.0507,0.0629,0
0.6739198,59.8082191780822,-4878,34.1998320738875,-7938,365243,26797.5,-1669,0.0742,0.0941,0
0.03417493,27.7205479452055,-495,18.3494376683035,-10118,-1316,28408.5,-513,0.0397,0.0445,0
0.2801383,57.172602739726,-4400,12.8420597144093,-9164,365243,20799,-2436,0.0714,0.0546,0
0.490283,33.3780821917808,-2710,8.39177050130397,-536,-2724,31059,0,0.0767,0.0863,0
0.1960146,43.5260273972603,-3654,27.083009537266,-874,-4187,25479,-976,0.2027,0.0488,0
0.4981595,38.7972602739726,-2090,28.7699085055913,-683,-1670,53118,-300,0.0683,0.0855,0
0.6729676,29.1287671232877,-3294,21.342731277533,-10308,-1127,25537.5,-356,0.081,0.0926,0
0.4249924,46.0931506849315,-344,12.4045977011494,-7403,-5265,23490,-2303,0.0502,0.0638,0
0.6211143,45.5041095890411,-158,16.4802959169156,-3175,-2499,31630.5,-1212,0.0896,0.0667,0
0.4957323,33.2246575342466,-4705,10.8810003473428,-366,-4456,64777.5,0,0.4212,0.4494,0
0.7175614,45.3561643835616,-94,16.4658330398027,-3540,-462,25551,-1724,0.0099,0.0082,0
0.7684571,44.6657534246575,-2087,25.2156187194947,-10290,-2316,31347,-1321,0.0573,0.0717,0
0.4673237,43.4767123287671,-3442,14.9633398174473,-378,-592,30073.5,0,0.1756,0.1573,0
0.6382451,36.6904109589041,-4664,20,-6634,-886,6750,-688,0.0505,0.0505,0
0.1389192,39.8712328767123,-4230,20.5592105263158,-4006,-2132,10944,-1051,0.0087,0.01,0
0.2592277,62.358904109589,-4159,23.4632475083056,-5337,365243,21672,0,0.0486,0.0588,0
0.57508605065919,38.4465753424658,-554,14.9634575475954,-544,-328,49873.5,-534,0.064,0.0757,0
0.07036261,30.5095890410959,-724,18.4331797235023,-724,-1602,24412.5,-100,0.0898,0.1138,0
0.4434061,47.758904109589,-960,15.5687254551946,-1467,-584,25209,-766,0.0506,0.0501,0
0.4671604,35.8219178082192,-4983,9.47890499194847,-4002,-188,27945,-1589,0.0432,0.0362,0
0.6761216,36.5424657534247,-2289,20.6874795149131,-1321,-2707,27459,-2125,0.0355,0.0309,0
0.276786,31.3041095890411,-3814,19.0206557850643,-3010,-110,31153.5,0,0.0717,0.0593,0
0.7144355,63.8657534246575,-4285,17.8150395293252,-17247,-850,24475.5,-420,0.0907,0.0707,0
0.2647239,56.6438356164384,-4009,23.5211101964013,-1275,365243,38263.5,-391,0.0703,0.0809,0
0.7193882,51.1534246575342,-2218,8.35547682314733,-12605,-153,15241.5,0,0.1594,0.1316,0
0.6394056,26.2027397260274,-2084,26.1918887213005,-2722,-1344,53703,-5,0.0271,0.0303,0
0.8018284,46.7945205479452,-624,26.983325274371,-4766,-633,68247,-959,0.2379,0.1797,0
0.7453176,57.7671232876712,-4614,9.48183728610027,-12166,-1838,29979,0,0.0903,0.1148,0
0.3737979,66.227397260274,-4030,17.7627880831928,-33,365243,16011,-293,0.1506,0.1912,0
0.6609466,35.8301369863014,-4382,30.811544991511,-7145,-556,21204,-1145,0.0736,0.0689,0
0.5503448,60.8219178082192,-4482,20,-9431,365243,33750,-580,0.2412,0.3049,0
0.6228932,60.3342465753425,-4255,25.2198056455345,-12812,365243,19449,-2278,0.0345,0.0294,0
0.2263001,22.772602739726,-981,19.5200322357817,-2996,-725,39087,0,0.052,0.0491,0
0.5032984,36.4547945205479,-4700,20.2634245187437,-3005,-425,8883,-445,0.0561,0.0714,0
0.530148,34.213698630137,-4939,30.8824598914925,-4659,-1250,34375.5,-1933,0.057,0.0441,0
0.5424212,36.9534246575342,-4186,18.35597945708,-2212,-2466,30667.5,-1539,0.0997,0.0846,0
0.5166206,27.3753424657534,-2556,34.0718869607758,-3049,-2527,34749,-1506,0.001,0.0013,0
0.3139975,45.2986301369863,-28,20,-1212,-3558,19125,-315,0.0846,0.0759,0
0.5499389,25.7890410958904,-2078,20,-4012,-689,9000,-377,0.1933,0.1791,0
0.5790621,45.2684931506849,-71,30.8212942806254,-88,-2899,22738.5,-1001,0.1177,0.0911,0
0.6974617,30.4465753424658,-95,26.2699798522498,-2088,-663,13401,-2067,0.3432,0.2241,0
0.4665127,41.6383561643836,-2543,18.8877707285058,-6713,-125,41139,-1,0.0893,0.0642,0
0.7190216,40.4383561643836,-4195,13.5574837310195,-7035,-4231,16596,-1194,0.0885,0.0853,0
0.5896523,52.1424657534247,-2548,34.0277777777778,-492,365243,25920,-1151,0.1068,0.1145,0
0.4505032,47.2602739726027,-792,14.9157533488321,-3182,-324,40648.5,0,0.2161,0.307,0
0.1604053,44.1643835616438,-4089,18.2451430589898,-581,-991,12739.5,-966,0.0771,0.0884,0
0.6507698,53.372602739726,-1997,10.5321894399107,-5690,-2647,64516.5,-1970,0.0888,0.0936,0
0.6662188,55.3972602739726,-3455,34.0147643384441,-8643,365243,23773.5,-2504,0.0616,0.0746,0
0.5421661,34.4,-3306,12.5770768547312,-6522,-4985,20259,-406,0.0686,0.0609,0
0.05092829,52.3068493150685,-2642,26.1894369271061,-10828,365243,10309.5,-237,0.0413,0.0395,0
0.5618207,57.6958904109589,-4374,32.72629019184,-6095,365243,16654.5,-2,0.2965,0.1563,0
0.7815596,59.1178082191781,-4794,14.0613286545977,-10204,-6848,56425.5,-2930,0.0193,0.0285,0
0.7246592,31.2109589041096,-3631,28.7694027070657,-743,-608,72477,-672,0.3659,0.4433,0
0.660927,58.9178082191781,-8,34.1070187630299,-616,-4432,45328.5,-752,0.1169,0.1164,0
0.002352962,35.2219178082192,-1289,23.2937973945168,-6426,-231,23143.5,-78,0.0493,0.0626,0
0.413482,29.6931506849315,-2633,20,-409,-76,9000,-669,0.0647,0.0441,0
0.5141628,39.8383561643836,-4423,19.4918391384822,-6665,-479,26743.5,-5,0.346,0.1901,0
0.4958089,54.5945205479452,-3487,26.3810707456979,-2772,365243,23535,-176,0.0064,0.0081,0
0.5854288,54.4301369863014,-3405,35.6383182952582,-7621,-1877,23440.5,-1837,0.0039,0.005,0
0.5314714,28.9095890410959,-3193,12.601226993865,-3195,-404,29340,0,0.0075,0.0063,0
0.5594776,47.6547945205479,-947,26.9009251392429,-2401,365243,42372,-94,0.4095,0.311,0
0.2100904,37.6082191780822,-4136,13.1648351648352,-7793,-2643,8190,0,0.1595,0.1015,0
0.4847485,57.0630136986301,-4332,37.9094803391533,-97,365243,33849,-36,0.0018,0.0373,0
0.6404486,50.0164383561644,-1801,9.53103448275862,-8914,-145,5220,-1332,0.0575,0.0724,0
0.4905726,49.9753424657534,-1777,30.8842485176592,-8623,-8974,34911,-542,0.0558,0.0602,0
0.4636838,54.6,-3483,27.3423980222497,-9373,365243,7281,-735,0.1078,0.0999,0
0.5890384,27.2383561643836,-2608,24.8051391862955,-9932,-1728,31522.5,-632,0.049,0.0558,0
0.6946118,38.9232876712329,-3974,34.1036331149494,-7516,-4079,45333,-822,0.2929,0.1571,0
0.007116049,21.8493150684932,-448,19.1457134201757,-3331,-552,14854.5,-171,0.0513,0.0453,0
0.2956333,54.6328767123288,-1635,34.0309681810447,-11725,365243,26446.5,-719,0.07,0.0466,0
0.4395616,31.3095890410959,-2010,20,-165,-313,16875,0,0.1256,0.1369,0
0.583756,47.8575342465753,-830,30.17,-9808,-2496,44100,-208,0.7741,0.9671,0
0.5932349,42.7616438356164,-407,14.8619388544892,-1394,-1876,46512,-396,0.0916,0.1164,0
0.3002163,34.2301369863014,-4124,20,-6624,-326,12375,0,0.0554,0.0704,0
0.04614425,26.5616438356164,-1816,31.0006138735421,-1192,-2628,14661,0,0.2034,0.1864,0
0.6804829,46.3890410958904,-467,18.1401129943503,-3388,-1279,7965,-3371,0.049,0.0407,0
0.6053907,47.1260273972603,-749,26.1332472979513,-282,-4706,27895.5,-337,0.0802,0.0947,0
0.4946937,55.0082191780822,-3610,19.5182043124779,-5569,-3710,38191.5,-648,0.0401,0.0731,0
0.6197187,45.6109589041096,-130,15.6092302509685,-1565,-1685,53433,-102,0.0467,0.0546,0
0.6641295,53.4712328767123,-3046,33.9895242252292,-2886,-3035,20619,-1706,0.0128,0.0163,0
0.1752333,40.0164383561644,-557,14.9099189020586,-1375,-2582,36067.5,0,0.1028,0.1361,0
0.2823884,46.1917808219178,-398,25.1224720512498,-873,-2516,35824.5,-155,0.0963,0.0779,0
0.2223278,40.6712328767123,-3028,24.4379276637341,-1421,-923,27621,-258,0.0409,0.04,0
0.6847656,24.3260273972603,-1568,20,-8003,-1466,13500,0,0.0706,0.089,0
0.2631436,51.5671232876712,-2339,30.1063683304647,-6651,-8051,26145,-19,0.0486,0.0496,0
0.6865189,28.8465753424658,-1384,18.3351668500183,-1495,-1071,24543,-981,0.1674,0.2349,0
0.7565915,65.1479452054794,-4042,17.7485105048605,-9516,365243,14350.5,-372,0.1629,0.2033,0
0.4865511,57.186301369863,-4358,34.08203125,-10537,365243,36864,-1471,0.0781,0.0992,0
0.6422745,44.1315068493151,-4373,20,-1014,365243,67500,-281,0.0561,0.0598,0
0.3133337,57.0684931506849,-4377,22.4859060402685,-8989,-686,13410,-1533,0.0572,0.064,0
0.5973968,49.9150684931507,-1731,31.0002421893921,-7072,-291,18580.5,-1455,0.0481,0.0612,0
0.6001391,64.5753424657534,-4322,27.6759451599501,-5777,365243,21663,-1710,0.051,0.0439,0
0.5686775,47.5232876712329,-856,27.6731169371619,-4699,-5680,21627,0,0.2967,0.3123,0
0.5616053,36.9342465753425,-5153,10.1615798922801,-1927,-950,12532.5,-2901,0.2748,0.3142,0
0.6453134,51.586301369863,-2372,18.2603008502289,-11081,-2633,13761,-1388,0.1884,0.232,0
0.6131109,66.0684931506849,-3322,15.5743199481865,-3271,365243,27792,-2235,0.0491,0.0722,0
0.5470687,46.0739726027397,-366,21.3623395149786,-4643,-4618,12618,-1745,0.0753,0.0502,0
0.5581567,36.3369863013699,-4238,26.7737617135207,-4158,-211,16807.5,-2,0.0961,0.136,0
0.572685,52.7643835616438,-2809,25.1061078912171,-7485,-3079,30280.5,-1711,0.0575,0.073,0
0.4495345,40.2109589041096,-4384,19.4741966893866,-1069,-317,23107.5,-1435,0.2533,0.249,0
0.4649456,51.4657534246575,-2178,9.24801338352154,-6959,-914,32278.5,0,0.0235,0.0299,0
0.1716408,43.6191780821918,-4119,14.3680966469428,-4826,-166,18252,-1588,0.2128,0.2324,0
0.5983957,36.9315068493151,-3261,34.0433535224737,-2967,-896,28233,-1464,0.1999,0.1841,0
0.5930502,28.8849315068493,-3222,17.3202416918429,-4684,-254,22342.5,-1852,0.1254,0.085,0
0.6100981,56.4575342465753,-4112,25.2171008684035,-12056,-3335,26946,-1563,0.1009,0.1191,0
0.4496373,59.9068493150685,-4294,10.1282660332542,-7902,365243,9472.5,0,0.1781,0.1795,0
0.6156081,47.7479452054795,-973,10.79038870725,-1631,-2213,86710.5,-163,0.4009,0.4154,0
0.6966351,52.1315068493151,-2556,23.5211101964013,-13111,-3172,38263.5,-2254,0.0776,0.1032,0
0.7882744,42.3917808219178,-4040,34.7498187092096,-5125,-1649,31027.5,-4,0.0934,0.1048,0
0.6283581,33.6219178082192,-4618,30.906373261366,-1264,-2678,43353,0,0.1201,0.0948,0
0.7076604,62.3178082191781,-3952,26.2368815592204,-2900,365243,12006,-1498,0.0533,0.0888,0
0.3130421,30.6712328767123,-803,18.993948858091,-542,-1837,23053.5,-329,0.0708,0.0737,0
0.4295784,54.5479452054795,-3444,34.0631219789593,-9241,-3826,31653,-327,0.0281,0.0476,0
0.5748776,67.0602739726027,-4431,23.2153221125943,-9554,365243,7753.5,-1262,0.098,0.1063,0
0.5856199,40.1835616438356,-4058,15.6529516994633,-8448,-1961,10062,-726,0.1107,0.1408,0
0.3025461,45.1835616438356,-33,19.3648334624322,-3228,-148,11619,-483,0.0714,0.0907,0
0.3196155,54.1972602739726,-1077,27.6881072677808,-1051,-3011,23157,0,0.0731,0.0844,0
0.622513,67.2520547945205,-4511,10.0088417329797,-1984,365243,5089.5,-1232,0.127,0.112,0
0.769882,48.3260273972603,-1169,12.4192979879571,-849,-4624,30640.5,-1281,0.0226,0.0254,0
0.714926,57.6712328767123,-4282,25.1191777257351,-9845,365243,34587,0,0.1127,0.1139,0
0.5684844,66.5013698630137,-4425,14.369769874477,-12889,365243,17208,-344,0.1191,0.0895,0
0.4714466,35.0630136986301,-4043,33.978397839784,-2625,-1258,19998,-1922,0.0329,0.0391,0
0.3953027,31.3123287671233,-3838,20,-5208,-248,6750,-302,0.0606,0.0703,0
0.4482361,23.0328767123288,-1064,8.80248833592535,-8264,-275,28935,-160,0.0478,0.0513,0
0.5602697,58.5479452054795,-4700,15.5115712545676,-4239,365243,14778,-1429,0.0659,0.0789,0
0.4207231,40.2904109589041,-5166,10.1347331583552,-853,-1566,10287,0,0.0972,0.1256,0
0.6350785,61.0630136986301,-4884,17.8197266993693,-5942,365243,25686,-1233,0.0672,0.0791,0
0.5169537,54.9342465753425,-3149,20,-816,-3413,29250,-890,0.1884,0.1912,0
0.2405155,59.4630136986301,-5044,14.965664219749,-1996,-2087,19003.5,-1568,0.0499,0.0707,0
0.4817888,49.9561643835616,-1783,23.4632475083056,-10426,-275,21672,-1093,0.1176,0.1495,0
0.3858195,48.4712328767123,-1232,30.0665041010862,-5583,-1294,20299.5,0,0.0891,0.1203,0
0.5677708,37.9095890410959,-4305,9.42604501607717,-5409,-595,11196,-385,0.1991,0.2169,0
0.7861573,52.2082191780822,-2551,34.1997264021888,-3913,-11842,26316,-2480,0.1115,0.1458,0
0.7511096,63.7260273972603,-4162,19.5848021934978,-11341,365243,45954,-1706,0.0631,0.0553,0
0.380491,54.627397260274,-3370,24.78603218076,-1342,365243,26289,-1317,0.1177,0.1201,0
0.37691,22.5534246575342,-885,20.4373594931535,-3079,-331,22018.5,0,0.1373,0.1674,0
0.2665198,60.158904109589,-4955,36.2551790077552,-411,365243,42358.5,-1806,0.0084,0.0074,0
0.6414651,55.1095890410959,-3493,27.8421264599275,-7985,-1126,22347,-523,0.1548,0.15,0
0.4949725,33.5835616438356,-3971,21.1864406779661,-5861,-611,10620,-254,0.0606,0.0644,0
0.1383317,41.9780821917808,-4095,30.0665041010862,-7847,-1698,20299.5,-1295,0.1549,0.1515,0
0.6661459,67.7424657534247,-4590,16.3489312536106,-1893,365243,15579,-1529,0.156,0.1933,0
0.7115671,64.1643835616438,-3975,20.6369426751592,-12792,365243,17662.5,-98,0.0725,0.0922,0
0.7133188,50.6438356164384,-2018,14.8600508905852,-5635,-2367,44212.5,-1141,0.0918,0.0665,0
0.3085735,36.8301369863014,-4801,20.6768526989936,-5526,-631,24592.5,0,0.2449,0.2342,0
0.6711458,57.1890410958904,-3972,9.70940325497287,-11722,365243,24885,-1828,0.0653,0.0963,0
0.3515631,43.2821917808219,-4877,28.7686996547756,-2404,-3250,46926,-1030,0.0069,0.0492,0
0.5094913,41.5479452054795,-4587,26.9160185266102,-4220,-671,51493.5,-396,0.0869,0.0907,0
0.6920919,48.4164383561644,-1220,34.2031922979478,-2816,-6003,35523,-1267,0.1694,0.1819,0
0.6050459,47.2082191780822,-768,17.2837541163557,-8288,-79,16398,-347,0.0688,0.0878,0
0.6077704,40.6684931506849,-1049,20,-439,-990,13500,-266,0.0612,0.0427,0
0.1350546,56.2301369863014,-4013,26.726433750824,-13,365243,13653,-2,0.4455,0.4108,0
0.6067273,39.5068493150685,-4287,18.9519413521586,-4179,-314,16573.5,-1077,0.0074,0.0084,0
0.7054388,36.9123287671233,-5598,34.08203125,-4173,-1295,36864,-1693,0.0967,0.1288,0
0.4727818,61.4849315068493,-3039,30.7849696969697,-10911,365243,18562.5,-3175,0.1532,0.1884,0
0.6701556,48.3397260273973,-1171,9.98823529411765,-4968,-6523,10710,-2549,0.1216,0.0924,0
0.7117242,46.7342465753425,-585,25.8113979044212,-7610,-5234,17608.5,-510,0.0558,0.071,0
0.2845426,34.8657534246575,-4666,20.7089715536105,-575,-239,34960.5,-1017,0.0729,0.0829,0
0.1438349,60.8191780821918,-2731,25.1513844561373,-2728,365243,52168.5,-1067,0.1109,0.1388,0
0.2542455,62.3424657534247,-4269,19.3168893456663,-1014,365243,13135.5,-584,0.0596,0.0755,0
0.7230244,28.2164383561644,-2980,12.6290810391625,-525,-927,58027.5,-1012,0.0155,0.0183,0
0.7148457,56.3013698630137,-3211,23.6016049091338,-12743,-7250,19066.5,-1944,0.0601,0.063,0
0.7212253,47.4109589041096,-851,20,-1411,-4134,29250,-3405,0.1067,0.1137,0
0.6198887,30.8657534246575,-3556,19.514502849905,-1385,-1885,35527.5,-1737,0.045,0.0477,0
0.796802,56.1479452054795,-3935,17.4294975688817,-7063,365243,5553,-2776,0.0775,0.0719,0
0.6076974,33.0849315068493,-3804,30.8870768470472,-3764,-1979,36423,-206,0.003,0.0038,0
0.4973231,53.6547945205479,-3114,23.3757535164099,-4621,365243,13437,-1223,0.1497,0.0998,0
0.6657907,48.5013698630137,-1265,19.4636678200692,-8859,-5351,20808,-3432,0.1536,0.1208,0
0.7713045,38.6602739726027,-2588,18.2889433551198,-8264,-577,16524,-1675,0.0982,0.1248,0
0.6998741,53.9287671232877,-3160,18.2835400225479,-7176,-4546,15966,-1193,0.2582,0.2666,0
0.4269388,30.0383561643836,-2556,34.0672451193059,-2619,-2271,33192,-2139,0.0872,0.1154,0
0.7260358,22.1178082191781,-756,20,-1311,-152,9000,-1075,0.0965,0.1069,0
0.1542654,41.2164383561644,-4936,19.5224557522124,-4232,-1080,40680,0,0.1784,0.1268,0
0.7768267,58.4493150684931,-4390,23.6027190332326,-8195,-5491,47664,-133,0.0765,0.0889,0
0.457105,32.3342465753425,-4066,12.7344135258894,-944,-5164,25551,0,0.0168,0.2707,0
0.7218228,38.0794520547945,-4486,25.6817012519293,-3002,-2675,26239.5,-839,0.0451,0.04,0
0.703896,45.358904109589,-12,34.0574274831527,-6425,-1358,30717,-934,0.2582,0.3281,0
0.723943,37.4794520547945,-4865,27.8454577097111,-6530,-3991,12928.5,-1709,0.1872,0.23,0
0.6565075,60.7698630136986,-4992,8.77797423591816,-12058,365243,17815.5,-748,0.0417,0.0459,0
0.647008283477725,61.3123287671233,-337,26.1935587503012,-11941,365243,56029.5,-2239,0.1776,0.2041,0
0.5959601,41.6383561643836,-4198,9.35022026431718,-3429,-809,16344,-709,0.0631,0.0821,0
0.7594314,62.9890410958904,-4839,20,-5620,365243,13500,-49,0.0402,0.087,0
0.6631483,28.4767123287671,-3029,13.3432245301682,-10364,-604,54594,-655,0.0294,0.0509,0
0.5199891,60.1424657534247,-1893,34.0631219789593,-8100,365243,31653,-1673,0.0162,0.0108,0
0.6778431,28.0191780821918,-1873,19.588638589618,-218,-967,18378,-1538,0.0434,0.0701,0
0.7722713,53.1671232876712,-2967,23.6027640671273,-13452,-12686,45585,-706,0.0038,0.0048,0
0.6256476,39.0301369863014,-3908,28.0996474015024,-2807,-2124,29353.5,-1533,0.0446,0.0358,0
0.4633847,54.7205479452055,-3524,22.7026695305308,-6796,-1304,14665.5,-2097,0.1091,0.1426,0
0.2991378,45.9041095890411,-274,23.516594882189,-9844,-2247,35523,0,0.0609,0.0662,0
0.6545472,63.5808219178082,-4030,20,-2409,365243,16875,-2158,0.0669,0.0643,0
0.7679236,37.8547945205479,-1740,23.5094628444197,-4176,-1402,32337,-65,0.1708,0.0899,0
0.7589316,63.6054794520548,-5161,18.7060645776242,-4094,365243,37768.5,-1091,0.024,0.0293,0
0.4935568,40.5972602739726,-4192,30.7897196261682,-993,-3831,19260,0,0.1599,0.2219,0
0.3817908,34.8520547945205,-3729,37.8268945022288,-3282,-1116,60570,-1491,0.0401,0.0499,0
0.4804458,48.1315068493151,-1110,19.5879659908437,-11626,-6404,27522,-3498,0.0746,0.0753,0
0.7127371,31.7972602739726,-3567,34.7016281711473,-1795,-173,23769,-4,0.0709,0.0538,0
0.5345794,53.227397260274,-1972,8.42601954836535,-1531,-1575,26703,-1325,0.1005,0.1128,0
0.6539536,33.1671232876712,-4576,25.8620689655172,-4078,-4077,5220,-1779,0.0271,0.0629,0
